team,season,position_group,total_cap_allocated
PHI,2022,LB,9.415734
PHI,2022,OL,82.620944
PHI,2022,QB,3.222593
PHI,2022,RB,5.469173
PHI,2022,ST,2.8605340000000004
PHI,2022,TE,18.088468
PHI,2022,WR,36.997679
PHI,2023,CB_S,57.589391
PHI,2023,DL,46.483502
PHI,2023,LB,7.009367
PHI,2023,OL,62.908584
PHI,2023,QB,57.00663
PHI,2023,RB,7.188611
PHI,2023,ST,5.632467
PHI,2023,TE,17.251379
PHI,2023,WR,38.473013
PHI,2024,CB_S,47.084506
PHI,2024,DL,45.805501
PHI,2024,LB,6.934078
PHI,2024,OL,93.15356799999999
PHI,2024,QB,55.748606
PHI,2024,RB,15.516077000000001
PHI,2024,ST,9.36
PHI,2024,TE,18.206035
PHI,2024,WR,70.376914
PIT,2013,CB_S,17.323129
PIT,2013,DL,8.198972999999999
PIT,2013,LB,10.118820000000001
PIT,2013,OL,7.981486
PIT,2013,QB,15.314222000000001
PIT,2013,RB,1.03015
PIT,2013,TE,8.506474
PIT,2013,WR,11.594843999999998
PIT,2014,CB_S,15.624132
PIT,2014,DL,10.378504
PIT,2014,LB,17.140705999999998
PIT,2014,OL,20.310607
PIT,2014,QB,15.314222000000001
PIT,2014,RB,3.6421539999999997
PIT,2014,ST,3.14375
PIT,2014,TE,4.0
PIT,2014,WR,12.474649
PIT,2015,CB_S,11.231854
PIT,2015,DL,17.19913
PIT,2015,LB,17.140705999999998
PIT,2015,OL,13.453282
PIT,2015,QB,23.469805
PIT,2015,RB,4.897154
PIT,2015,ST,0.96
PIT,2015,TE,5.722228
PIT,2015,WR,14.080903
PIT,2016,CB_S,29.356412
PIT,2016,DL,14.969625
PIT,2016,LB,21.691667
PIT,2016,OL,36.559947
PIT,2016,QB,24.501084
PIT,2016,RB,4.66245
PIT,2016,ST,1.5
PIT,2016,TE,7.912228
PIT,2016,WR,14.594237
PIT,2017,CB_S,32.316117
PIT,2017,DL,27.378331000000003
PIT,2017,LB,7.838504
PIT,2017,OL,38.599347
PIT,2017,QB,25.344781
PIT,2017,RB,15.323622
PIT,2017,ST,1.6800000000000002
PIT,2017,TE,9.707894
PIT,2017,WR,21.949484
PIT,2018,CB_S,27.483877
PIT,2018,DL,28.820764
PIT,2018,LB,14.101537
PIT,2018,OL,41.806788
PIT,2018,QB,23.570248000000003
PIT,2018,RB,20.442439
PIT,2018,ST,7.309
PIT,2018,TE,9.411428
PIT,2018,WR,24.603195
PIT,2019,CB_S,36.857955000000004
PIT,2019,DL,29.256922000000003
PIT,2019,LB,22.334746
PIT,2019,OL,38.301674
PIT,2019,QB,36.5278
PIT,2019,RB,5.596106
PIT,2019,ST,7.943834000000001
PIT,2019,TE,10.962668
PIT,2019,WR,9.749769
PIT,2020,CB_S,38.779392
PIT,2020,DL,36.806995
PIT,2020,LB,16.942942000000002
PIT,2020,OL,37.634607
PIT,2020,QB,36.553048
PIT,2020,RB,6.084104
PIT,2020,ST,7.9953
PIT,2020,TE,12.703915
PIT,2020,WR,7.7220320000000005
PIT,2021,CB_S,36.122962
PIT,2021,DL,43.143731
PIT,2021,LB,20.017778
PIT,2021,OL,17.946835
PIT,2021,QB,20.875199000000002
PIT,2021,RB,8.463861
PIT,2021,ST,9.564283
PIT,2021,TE,9.94876
PIT,2021,WR,14.589737000000001
PIT,2022,CB_S,46.37061
PIT,2022,DL,52.148185
PIT,2022,LB,20.761197
PIT,2022,OL,36.55206
PIT,2022,QB,15.914674999999999
PIT,2022,RB,12.019694
PIT,2022,ST,8.711216
PIT,2022,TE,4.348966
PIT,2022,WR,27.250645
PIT,2023,CB_S,47.217075
PIT,2023,DL,37.270043
PIT,2023,LB,20.98462
PIT,2023,OL,43.43537
PIT,2023,QB,11.301976
PIT,2023,RB,7.958527
PIT,2023,ST,8.769983
PIT,2023,TE,4.710329
PIT,2023,WR,30.094847
PIT,2024,CB_S,47.145558
PIT,2024,DL,49.760828
PIT,2024,LB,30.457064
PIT,2024,OL,41.721614
PIT,2024,QB,7.220488
PIT,2024,RB,12.365327
PIT,2024,ST,10.21
PIT,2024,TE,15.877284
PIT,2024,WR,24.082723
LAC,2013,CB_S,16.505041000000002
LAC,2013,DL,6.485873000000001
LAC,2013,LB,3.076207
LAC,2013,OL,17.130563
LAC,2013,QB,17.37985
LAC,2013,RB,8.05725
LAC,2013,ST,3.625
LAC,2013,TE,7.872725
LAC,2013,WR,9.709967
LAC,2014,CB_S,18.902801999999998
LAC,2014,DL,7.604348
LAC,2014,LB,9.214582
LAC,2014,OL,14.862323
LAC,2014,QB,15.3
LAC,2014,RB,9.80725
LAC,2014,ST,3.625
LAC,2014,TE,8.722725
LAC,2014,WR,8.52595
LAC,2015,CB_S,28.759075
LAC,2015,DL,15.811779000000001
LAC,2015,LB,11.988535
LAC,2015,OL,20.367723
LAC,2015,QB,20.9247
LAC,2015,RB,8.667441
LAC,2015,ST,4.151667
LAC,2015,TE,8.427725
LAC,2015,WR,9.77305
LAC,2016,CB_S,29.062208
LAC,2016,DL,29.429952
LAC,2016,LB,9.160645
LAC,2016,OL,25.797502
LAC,2016,QB,20.8125
LAC,2016,RB,8.696528
LAC,2016,ST,1.150123
LAC,2016,TE,7.545077
LAC,2016,WR,29.891167
SEA,2013,CB_S,14.639133000000001
SEA,2013,DL,26.699035000000002
SEA,2013,LB,2.229925
SEA,2013,OL,23.370145
SEA,2013,QB,0.851194
SEA,2013,RB,9.54708
SEA,2013,TE,1.214633
SEA,2013,WR,21.997166
SEA,2014,CB_S,32.686869
SEA,2014,DL,27.238598
SEA,2014,LB,11.953488
SEA,2014,OL,19.826904
SEA,2014,QB,1.2891940000000002
SEA,2014,RB,8.982721999999999
SEA,2014,TE,1.229633
SEA,2014,WR,6.654401999999999
SEA,2015,CB_S,39.477569
SEA,2015,DL,18.09133
SEA,2015,LB,21.110163
SEA,2015,OL,12.151821
SEA,2015,QB,23.4
SEA,2015,RB,14.09
SEA,2015,ST,0.901667
SEA,2015,TE,10.584633
SEA,2015,WR,9.49698
SEA,2016,CB_S,42.967635
SEA,2016,DL,18.948922
SEA,2016,LB,19.229713
SEA,2016,OL,10.006843
SEA,2016,QB,24.395
SEA,2016,RB,6.999212
SEA,2016,ST,4.436667
SEA,2016,TE,12.908853
SEA,2016,WR,21.805147
SEA,2017,CB_S,51.527473
SEA,2017,DL,18.102634000000002
SEA,2017,LB,23.048113
SEA,2017,OL,35.807672
SEA,2017,QB,22.877399999999998
SEA,2017,RB,7.8592010000000005
SEA,2017,ST,4.095
SEA,2017,TE,12.80902
SEA,2017,WR,16.288919
SEA,2018,CB_S,42.17376
SEA,2018,DL,11.94604
SEA,2018,LB,28.414541
SEA,2018,OL,31.982321
SEA,2018,QB,22.655108
SEA,2018,RB,7.72896
SEA,2018,ST,3.332538
SEA,2018,TE,5.807653999999999
SEA,2018,WR,27.602955
SEA,2019,CB_S,21.601501
SEA,2019,DL,38.121644
SEA,2019,LB,34.178121
SEA,2019,OL,38.965672
SEA,2019,QB,36.54
SEA,2019,RB,8.4232
SEA,2019,ST,5.270038
SEA,2019,TE,7.955901
SEA,2019,WR,18.754381
SEA,2020,CB_S,27.292724
SEA,2020,DL,40.498507000000004
SEA,2020,LB,37.543704
SEA,2020,OL,36.713865
SEA,2020,QB,36.4731
SEA,2020,RB,11.664634
SEA,2020,ST,5.270038
SEA,2020,TE,17.406216999999998
SEA,2020,WR,17.58177
SEA,2021,CB_S,34.880837
SEA,2021,DL,23.024373
SEA,2021,LB,27.460095000000003
SEA,2021,OL,34.347977
SEA,2021,QB,37.219316
SEA,2021,RB,10.759049000000001
SEA,2021,ST,8.257265
SEA,2021,TE,8.594527
SEA,2021,WR,23.221881
SEA,2022,CB_S,48.464538000000005
SEA,2022,DL,31.797106
SEA,2022,LB,13.696695
SEA,2022,OL,27.964251
SEA,2022,QB,6.525205
SEA,2022,RB,15.81489
SEA,2022,ST,9.292265
SEA,2022,TE,13.512574
SEA,2022,WR,26.201854
SEA,2023,CB_S,53.140926
SEA,2023,DL,49.672729
SEA,2023,LB,18.428234
SEA,2023,OL,20.941252000000002
SEA,2023,QB,29.5868
SEA,2023,RB,4.615016
SEA,2023,ST,9.850265
SEA,2023,TE,13.855041
SEA,2023,WR,29.706981
SEA,2024,CB_S,38.52284
SEA,2024,DL,62.197461999999994
SEA,2024,LB,7.841978
SEA,2024,OL,23.685365
SEA,2024,QB,26.9779
SEA,2024,RB,8.890561
SEA,2024,ST,10.075265
SEA,2024,TE,16.578333
SEA,2024,WR,25.412002
SF,2013,CB_S,19.079351000000003
SF,2013,DL,12.135413
SF,2013,LB,18.233333000000002
SF,2013,OL,22.447504000000002
SF,2013,QB,1.916324
SF,2013,RB,8.83014
SF,2013,ST,5.75
SF,2013,TE,8.731795
SF,2013,WR,14.934541
SF,2014,CB_S,14.541912
SF,2014,DL,12.172913
SF,2014,LB,18.965192000000002
SF,2014,OL,24.904576
SF,2014,QB,22.947912
SF,2014,RB,9.59042
SF,2014,ST,6.4670000000000005
SF,2014,TE,8.731795
SF,2014,WR,20.594815
SF,2015,CB_S,16.182797
SF,2015,DL,6.08357
SF,2015,LB,9.296203
SF,2015,OL,17.750153
SF,2015,QB,21.0
SF,2015,RB,7.302615
SF,2015,ST,4.55555
SF,2015,TE,9.656077999999999
SF,2015,WR,16.176482
SF,2016,CB_S,18.35852
SF,2016,DL,19.392506
SF,2016,LB,22.523502999999998
SF,2016,OL,25.339031
SF,2016,QB,18.4
SF,2016,RB,2.177615
SF,2016,ST,4.62255
SF,2016,TE,11.026283
SF,2016,WR,14.704071
SF,2017,CB_S,18.353046
SF,2017,DL,32.018164
SF,2017,LB,13.153057
SF,2017,OL,22.929813
SF,2017,QB,2.3088040000000003
SF,2017,RB,9.886433
SF,2017,ST,3.48855
SF,2017,TE,4.851974
SF,2017,WR,19.03971
SF,2018,CB_S,27.559133000000003
SF,2018,DL,28.340762
SF,2018,LB,12.014686
SF,2018,OL,38.449917
SF,2018,QB,29.477162
SF,2018,RB,16.783213
SF,2018,ST,4.9235500000000005
SF,2018,TE,4.226907
SF,2018,WR,21.475305
SF,2019,CB_S,31.505424
SF,2019,DL,49.137062
SF,2019,LB,18.611092
SF,2019,OL,46.401127
SF,2019,QB,29.138828999999998
SF,2019,RB,21.305667
SF,2019,ST,8.766017999999999
SF,2019,TE,5.374774
SF,2019,WR,26.435032
SF,2020,CB_S,33.007274
SF,2020,DL,65.10375
SF,2020,LB,8.071392
SF,2020,OL,46.787451
SF,2020,QB,30.086162
SF,2020,RB,14.931132999999999
SF,2020,ST,7.1560179999999995
SF,2020,TE,22.761686
SF,2020,WR,16.536368
SF,2021,CB_S,33.267856
SF,2021,DL,52.333593
SF,2021,LB,23.757995
SF,2021,OL,54.312558
SF,2021,QB,36.403315
SF,2021,RB,12.266127000000001
SF,2021,ST,6.311618
SF,2021,TE,18.389008
SF,2021,WR,12.626241
SF,2022,CB_S,40.923042
SF,2022,DL,55.376444
SF,2022,LB,34.833
SF,2022,OL,41.020642
SF,2022,QB,17.660567999999998
SF,2022,RB,26.494416
SF,2022,ST,8.29
SF,2022,TE,18.376208000000002
SF,2022,WR,33.796797000000005
SF,2023,CB_S,33.052873
SF,2023,DL,99.788421
SF,2023,LB,36.172779000000006
SF,2023,OL,38.626306
SF,2023,QB,6.666753
SF,2023,RB,24.142679
SF,2023,ST,7.696021
SF,2023,TE,20.745004
SF,2023,WR,33.513598
SF,2024,CB_S,55.66057
SF,2024,DL,91.302345
SF,2024,LB,37.593785
SF,2024,OL,52.47271
SF,2024,QB,5.429253
SF,2024,RB,30.262853
SF,2024,ST,5.748421
SF,2024,TE,18.785
SF,2024,WR,46.219777
SL,2013,CB_S,15.308442
SL,2013,DL,28.09307
SL,2013,LB,11.050839
SL,2013,OL,23.195472
SL,2013,QB,13.48
SL,2013,RB,2.130124
SL,2013,ST,1.430118
SL,2013,TE,8.076526
SL,2013,WR,6.550038
SL,2014,CB_S,10.342658
SL,2014,DL,41.599908
SL,2014,LB,10.659606
SL,2014,OL,27.441772
SL,2014,QB,2.815
SL,2014,RB,1.3293599999999999
SL,2014,ST,4.193123
SL,2014,TE,8.541526
SL,2014,WR,8.217684
SL,2015,CB_S,10.949489
SL,2015,DL,41.654908
SL,2015,LB,14.215541000000002
SL,2015,OL,18.061577
SL,2015,QB,13.647724
SL,2015,RB,5.8160300000000005
SL,2015,ST,4.628123
SL,2015,TE,12.225
SL,2015,WR,12.083094000000001
TB,2013,CB_S,31.870873
TB,2013,DL,16.430630999999998
TB,2013,LB,3.63356
TB,2013,OL,31.37851
TB,2013,QB,0.776016
TB,2013,RB,2.26267
TB,2013,TE,0.628172
TB,2013,WR,19.532611
TB,2014,CB_S,17.14293
TB,2014,DL,31.659793
TB,2014,LB,1.7331050000000001
TB,2014,OL,18.260472999999998
TB,2014,QB,5.776016
TB,2014,RB,3.145543
TB,2014,ST,0.465
TB,2014,TE,4.771905
TB,2014,WR,17.432707
TB,2015,CB_S,11.65173
TB,2015,DL,27.174574999999997
TB,2015,LB,15.756680000000001
TB,2015,OL,21.807737
TB,2015,QB,7.113835
TB,2015,RB,3.687655
TB,2015,ST,0.9924999999999999
TB,2015,TE,4.650933
TB,2015,WR,17.486907
TB,2016,CB_S,27.705454
TB,2016,DL,31.440953
TB,2016,LB,14.548057
TB,2016,OL,27.475715
TB,2016,QB,7.113835
TB,2016,RB,9.940773
TB,2016,ST,5.013142
TB,2016,TE,3.3372
TB,2016,WR,21.747107
TB,2017,CB_S,26.369276
TB,2017,DL,43.347131
TB,2017,LB,13.814379
TB,2017,OL,26.206467
TB,2017,QB,11.689819
TB,2017,RB,11.303173000000001
TB,2017,ST,7.18
TB,2017,TE,5.030381
TB,2017,WR,20.020271
TB,2018,CB_S,21.014487
TB,2018,DL,64.477307
TB,2018,LB,17.143946
TB,2018,OL,37.321821
TB,2018,QB,12.009819
TB,2018,RB,4.988208
TB,2018,ST,7.411333
TB,2018,TE,11.848781
TB,2018,WR,34.825874999999996
TB,2019,CB_S,14.483968
TB,2019,DL,25.409727
TB,2019,LB,20.889453000000003
TB,2019,OL,53.693298
TB,2019,QB,9.063818999999999
TB,2019,RB,4.705487
TB,2019,ST,4.001443
TB,2019,TE,11.341581
TB,2019,WR,26.802434
TB,2020,CB_S,13.549816
TB,2020,DL,38.54907
TB,2020,LB,21.232987
TB,2020,OL,48.97985
TB,2020,QB,26.3915
TB,2020,RB,5.840597000000001
TB,2020,ST,5.453106
TB,2020,TE,20.109314
TB,2020,WR,24.963923
TB,2021,CB_S,13.097515
TB,2021,DL,51.0331
TB,2021,LB,23.63709
TB,2021,OL,51.538197
TB,2021,QB,29.533834
TB,2021,RB,8.94661
TB,2021,ST,8.826767
TB,2021,TE,19.065681
TB,2021,WR,45.636022999999994
TB,2022,CB_S,30.595688
TB,2022,DL,39.134481
TB,2022,LB,23.631695
TB,2022,OL,51.939600999999996
TB,2022,QB,29.828834
TB,2022,RB,12.74711
TB,2022,ST,7.927579
TB,2022,TE,10.603655
TB,2022,WR,56.724795
TB,2023,CB_S,42.570311
TB,2023,DL,32.233482
TB,2023,LB,15.30186
TB,2023,OL,30.838203
TB,2023,QB,6.393834
TB,2023,RB,5.323667
TB,2023,ST,3.603579
TB,2023,TE,5.126233
TB,2023,WR,50.781925
TB,2024,CB_S,32.283682999999996
TB,2024,DL,34.102882
TB,2024,LB,12.649139
TB,2024,OL,61.248056999999996
TB,2024,QB,36.688235000000006
TB,2024,RB,6.039055
TB,2024,ST,6.5675
TB,2024,TE,6.131779
TB,2024,WR,50.327214
TEN,2013,CB_S,22.940337
TEN,2013,DL,18.16324
TEN,2013,LB,3.490368
TEN,2013,OL,22.044018
TEN,2013,QB,6.396501000000001
TEN,2013,RB,16.827083000000002
TEN,2013,TE,8.5495
TEN,2013,WR,11.285396
TEN,2014,CB_S,24.672961
TEN,2014,DL,19.909353
TEN,2014,LB,6.790942
TEN,2014,OL,27.658269
TEN,2014,QB,5.73278
TEN,2014,RB,7.294207
TEN,2014,ST,0.745
TEN,2014,TE,7.5495
TEN,2014,WR,10.190394
TEN,2015,CB_S,30.385629
TEN,2015,DL,21.938644
TEN,2015,LB,6.190688
TEN,2015,OL,11.435306
TEN,2015,QB,8.639773
TEN,2015,RB,5.2967200000000005
TEN,2015,ST,6.55
TEN,2015,TE,8.6
TEN,2015,WR,9.614628
TEN,2016,CB_S,28.625092000000002
TEN,2016,DL,25.742311
TEN,2016,LB,11.385836999999999
TEN,2016,OL,23.781446
TEN,2016,QB,8.638494
TEN,2016,RB,9.688711999999999
TEN,2016,ST,6.55
TEN,2016,TE,12.285749000000001
TEN,2016,WR,18.488911
TEN,2017,CB_S,33.058671000000004
TEN,2017,DL,26.41445
TEN,2017,LB,8.043904
TEN,2017,OL,19.424972
TEN,2017,QB,10.818494
TEN,2017,RB,9.036983
TEN,2017,ST,7.75
TEN,2017,TE,12.137227
TEN,2017,WR,21.235062
TEN,2018,CB_S,41.954244
TEN,2018,DL,31.586866999999998
TEN,2018,LB,15.125722
TEN,2018,OL,38.843188
TEN,2018,QB,8.182694
TEN,2018,RB,9.417183
TEN,2018,ST,8.720667
TEN,2018,TE,13.581478
TEN,2018,WR,9.994462
TEN,2019,CB_S,53.822877
TEN,2019,DL,30.093329999999998
TEN,2019,LB,12.485464
TEN,2019,OL,44.532127
TEN,2019,QB,13.189494
TEN,2019,RB,9.54415
TEN,2019,ST,11.321250000000001
TEN,2019,TE,11.883977999999999
TEN,2019,WR,22.020701000000003
TEN,2020,CB_S,43.359967
TEN,2020,DL,27.337525
TEN,2020,LB,11.172718
TEN,2020,OL,52.352739
TEN,2020,QB,30.259
TEN,2020,RB,17.527896
TEN,2020,ST,10.02651
TEN,2020,TE,14.271778
TEN,2020,WR,19.838086
TEN,2021,CB_S,36.661074
TEN,2021,DL,16.290692
TEN,2021,LB,28.926013
TEN,2021,OL,49.826837
TEN,2021,QB,31.227
TEN,2021,RB,15.988140999999999
TEN,2021,ST,7.738333000000001
TEN,2021,TE,9.226433
TEN,2021,WR,31.13085
TEN,2022,CB_S,48.009698
TEN,2022,DL,19.574275999999998
TEN,2022,LB,17.796918
TEN,2022,OL,38.010399
TEN,2022,QB,32.942525
TEN,2022,RB,17.810052
TEN,2022,ST,5.603033999999999
TEN,2022,TE,13.439449999999999
TEN,2022,WR,27.348802
TEN,2023,CB_S,32.635056
TEN,2023,DL,38.248267
TEN,2023,LB,11.4193
TEN,2023,OL,27.381401999999998
TEN,2023,QB,33.175566
TEN,2023,RB,13.244836000000001
TEN,2023,ST,4.919834
TEN,2023,TE,6.309526
TEN,2023,WR,23.37757
TEN,2024,CB_S,57.994571
TEN,2024,DL,36.37411
TEN,2024,LB,16.321196
TEN,2024,OL,21.714570000000002
TEN,2024,QB,5.557941
TEN,2024,RB,11.677651000000001
TEN,2024,ST,7.159167
TEN,2024,TE,4.937175
TEN,2024,WR,37.084822
WAS,2013,CB_S,3.303144
WAS,2013,DL,14.532871
WAS,2013,LB,6.537215
WAS,2013,OL,22.339649
WAS,2013,QB,0.643172
WAS,2013,RB,1.968488
WAS,2013,ST,0.525
WAS,2013,TE,4.245413
WAS,2013,WR,17.5249
WAS,2014,CB_S,13.043426
WAS,2014,DL,21.653396
WAS,2014,LB,5.363598
WAS,2014,OL,24.77
WAS,2014,QB,1.438172
WAS,2014,RB,1.290438
WAS,2014,TE,1.245413
WAS,2014,WR,23.376403
WAS,2015,CB_S,26.586833
WAS,2015,DL,19.785
WAS,2015,LB,5.630985
WAS,2015,OL,31.384252999999998
WAS,2015,QB,2.143172
WAS,2015,RB,1.3932289999999998
WAS,2015,ST,0.6
WAS,2015,TE,3.9450000000000003
WAS,2015,WR,21.814809
WAS,2016,CB_S,28.439556
WAS,2016,DL,14.460867
WAS,2016,LB,5.679887
WAS,2016,OL,30.592505
WAS,2016,QB,23.572333999999998
WAS,2016,RB,4.425409
WAS,2016,ST,2.16
WAS,2016,TE,15.82
WAS,2016,WR,21.407220000000002
WAS,2017,CB_S,28.197109
WAS,2017,DL,17.276617
WAS,2017,LB,8.679967
WAS,2017,OL,40.739627
WAS,2017,QB,26.9436
WAS,2017,RB,6.020535
WAS,2017,ST,3.2600000000000002
WAS,2017,TE,17.726529
WAS,2017,WR,13.858978
WAS,2018,CB_S,27.488838
WAS,2018,DL,15.706618
WAS,2018,LB,16.143891
WAS,2018,OL,45.235296
WAS,2018,QB,29.24
WAS,2018,RB,8.297431
WAS,2018,ST,5.71
WAS,2018,TE,16.804361999999998
WAS,2018,WR,15.947685
WAS,2019,CB_S,48.305063
WAS,2019,DL,9.918751
WAS,2019,LB,8.652944999999999
WAS,2019,OL,39.852537
WAS,2019,QB,38.934154
WAS,2019,RB,6.641212
WAS,2019,ST,5.1850000000000005
WAS,2019,TE,17.890306
WAS,2019,WR,12.996146
WAS,2020,CB_S,38.610189
WAS,2020,DL,43.382547
WAS,2020,LB,16.894446000000002
WAS,2020,OL,49.414457999999996
WAS,2020,QB,29.859154
WAS,2020,RB,7.967577
WAS,2020,ST,7.4990000000000006
WAS,2020,TE,6.970562
WAS,2020,WR,10.539425
WAS,2021,CB_S,36.08915
WAS,2021,DL,48.202287
WAS,2021,LB,10.153466
WAS,2021,OL,51.780717
WAS,2021,QB,13.6426
WAS,2021,RB,6.05766
WAS,2021,ST,5.2835529999999995
WAS,2021,TE,12.689271000000002
WAS,2021,WR,20.140367
WAS,2022,CB_S,29.777064
WAS,2022,DL,47.793710000000004
WAS,2022,LB,11.234986
WAS,2022,OL,36.416095999999996
WAS,2022,QB,36.4424
WAS,2022,RB,6.7115599999999995
WAS,2022,ST,7.140176
WAS,2022,TE,13.202825
WAS,2022,WR,47.642272
WAS,2023,CB_S,34.208833
WAS,2023,DL,50.52572
WAS,2023,LB,12.501877
WAS,2023,OL,27.96723
WAS,2023,QB,9.9454
WAS,2023,RB,3.06076
WAS,2023,ST,7.300176
WAS,2023,TE,13.672825
WAS,2023,WR,47.911905
WAS,2024,CB_S,43.202764
WAS,2024,DL,50.777861
WAS,2024,LB,17.72954
WAS,2024,OL,33.143068
WAS,2024,QB,17.936663
WAS,2024,RB,9.394001
WAS,2024,ST,6.203233
WAS,2024,TE,6.307592
WAS,2024,WR,37.887378
